time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gover_PmPu;MS1_gover_omegaPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
52.8967;-1;-0.0847363;-1.29453;0;3.19769;0.637073;1.02459;0.623172;0.638493;0.621786;0.637073;0.00131627;1.81724;1.02459;231.373;3.19247;0.854082;319.247;85.4082;1.2973;2.54739;1.81741;1.2973;0.854082;0.531802;0.00135987;0.00139329;-1.95202e-05;-2e-05;0.000798663;1.10263;1.02458;230.847;0.00696647;-0.819139;0.696647;-81.9139;1.37198;0.59707;1.10033;1.37198;-0.819139;0.00318004;
53.0872;-1;1.27957;-0.213845;0;3.19775;0.637234;1.02455;0.623276;0.63858;0.621963;0.637234;0.00131627;1.81724;1.02455;232.844;3.1929;0.853813;319.29;85.3813;1.29732;2.54763;1.81745;1.29732;0.853813;0.531899;0.0012872;0.0013188;-1.95208e-05;-2e-05;0.000798663;1.10263;1.02455;232.318;0.00659398;-0.818893;0.659398;-81.8893;1.37201;0.596875;1.10047;1.37201;-0.818893;0.00304166;
53.1825;-1;1.09293;0.698956;0;3.19778;0.637311;1.02454;0.623326;0.638621;0.622047;0.637311;0.00131627;1.81724;1.02454;233.579;3.1931;0.853682;319.31;85.3682;1.29732;2.54775;1.81747;1.29732;0.853682;0.531946;0.0012521;0.00128281;-1.95211e-05;-2e-05;0.000798663;1.10263;1.02453;233.052;0.00641407;-0.818773;0.641407;-81.8773;1.37202;0.596781;1.10054;1.37202;-0.818773;0.00297429;
53.373;-1;-0.582885;1.15901;0;3.19782;0.637459;1.02451;0.62342;0.638699;0.62221;0.637459;0.00131627;1.81724;1.02451;235.047;3.1935;0.853427;319.35;85.3427;1.29733;2.54797;1.8175;1.29733;0.853427;0.532037;0.00118425;0.00121327;-1.95216e-05;-2e-05;0.000798663;1.10263;1.0245;234.52;0.00606635;-0.818539;0.606635;-81.8539;1.37205;0.596597;1.10068;1.37205;-0.818539;0.00284313;
53.4683;-1;-1.2088;0.471048;0;3.19784;0.63753;1.02449;0.623466;0.638737;0.622288;0.63753;0.00131627;1.81724;1.02449;235.78;3.19368;0.853303;319.368;85.3303;1.29733;2.54808;1.81752;1.29733;0.853303;0.532082;0.0011515;0.0011797;-1.95219e-05;-2e-05;0.000798663;1.10263;1.02449;235.253;0.00589848;-0.818425;0.589848;-81.8425;1.37206;0.596508;1.10074;1.37206;-0.818425;0.00277931;
53.6588;-1;-0.595781;-1.15245;0;3.19788;0.637667;1.02447;0.623552;0.638808;0.622438;0.637667;0.00131627;1.81724;1.02447;237.245;3.19404;0.853061;319.404;85.3061;1.29734;2.54829;1.81755;1.29734;0.853061;0.532167;0.00108821;0.00111483;-1.95224e-05;-2e-05;0.000798663;1.10263;1.02446;236.718;0.00557417;-0.818204;0.557417;-81.8204;1.37209;0.596334;1.10086;1.37209;-0.818204;0.00265512;
53.7541;-1;0.327104;-1.25543;0;3.19789;0.637732;1.02445;0.623593;0.638842;0.62251;0.637732;0.00131627;1.81724;1.02445;237.977;3.19421;0.852944;319.421;85.2944;1.29734;2.54838;1.81756;1.29734;0.852944;0.532209;0.00105768;0.00108354;-1.95227e-05;-2e-05;0.000798663;1.10263;1.02445;237.45;0.00541768;-0.818096;0.541768;-81.8096;1.3721;0.59625;1.10092;1.3721;-0.818096;0.00259473;
53.9446;-1;1.28336;0.190006;0;3.19792;0.637858;1.02443;0.623672;0.638907;0.622648;0.637858;0.00131627;1.81724;1.02443;239.44;3.19454;0.852715;319.454;85.2715;1.29735;2.54857;1.81758;1.29735;0.852715;0.532289;0.000998705;0.0010231;-1.95231e-05;-2e-05;0.000798663;1.10263;1.02442;238.913;0.00511549;-0.817886;0.511549;-81.7886;1.37212;0.596087;1.10103;1.37212;-0.817886;0.00247726;
54.0399;-1;0.82873;0.998161;0;3.19793;0.637918;1.02442;0.623709;0.638938;0.622714;0.637918;0.00131627;1.81724;1.02442;240.171;3.19469;0.852604;319.469;85.2604;1.29735;2.54866;1.81759;1.29735;0.852604;0.532328;0.000970262;0.000993949;-1.95234e-05;-2e-05;0.000798663;1.10263;1.02441;239.644;0.00496974;-0.817784;0.496974;-81.7784;1.37213;0.596008;1.10109;1.37213;-0.817784;0.00242017;
54.2304;-1;-0.901101;0.933351;0;3.19794;0.638033;1.02439;0.623781;0.638997;0.62284;0.638033;0.00131627;1.81724;1.02439;241.632;3.19498;0.852388;319.498;85.2388;1.29735;2.54883;1.81761;1.29735;0.852388;0.532403;0.000915359;0.000937685;-1.95238e-05;-2e-05;0.000798663;1.10263;1.02439;241.104;0.00468842;-0.817586;0.468842;-81.7586;1.37214;0.595855;1.10119;1.37214;-0.817586;0.00230919;
54.3257;-1;-1.29389;0.0947778;0;3.19794;0.638089;1.02438;0.623815;0.639025;0.622901;0.638089;0.00131627;1.81724;1.02438;242.362;3.19512;0.852283;319.512;85.2283;1.29735;2.54891;1.81762;1.29735;0.852283;0.532439;0.00088889;0.000910561;-1.9524e-05;-2e-05;0.000798663;1.10263;1.02438;241.834;0.0045528;-0.81749;0.45528;-81.749;1.37215;0.595781;1.10124;1.37215;-0.81749;0.00225527;
54.5162;-1;-0.238846;-1.27518;0;3.19795;0.638195;1.02436;0.62388;0.639078;0.623017;0.638195;0.00131627;1.81724;1.02436;243.821;3.19539;0.852078;319.539;85.2078;1.29736;2.54907;1.81764;1.29736;0.852078;0.532509;0.000837823;0.000858231;-1.95244e-05;-2e-05;0.000798663;1.10263;1.02436;243.293;0.00429115;-0.817302;0.429115;-81.7302;1.37217;0.595637;1.10133;1.37217;-0.817302;0.00215051;
54.6115;-1;0.671185;-1.11024;0;3.19795;0.638245;1.02435;0.623911;0.639104;0.623073;0.638245;0.00131627;1.81724;1.02435;244.55;3.19552;0.851979;319.552;85.1979;1.29736;2.54914;1.81764;1.29736;0.851979;0.532543;0.000813215;0.000833016;-1.95246e-05;-2e-05;0.000798663;1.10263;1.02435;244.022;0.00416508;-0.817211;0.416508;-81.7211;1.37217;0.595568;1.10138;1.37217;-0.817211;0.00209965;
54.802;-1;1.17931;0.540705;0;3.19795;0.638342;1.02433;0.62397;0.639152;0.623179;0.638342;0.00131627;1.81724;1.02433;246.007;3.19576;0.851787;319.576;85.1787;1.29736;2.54928;1.81766;1.29736;0.851787;0.532609;0.00076576;0.00078439;-1.9525e-05;-2e-05;0.000798663;1.10263;1.02433;245.478;0.00392195;-0.817034;0.392195;-81.7034;1.37219;0.595433;1.10147;1.37219;-0.817034;0.00200086;
54.8972;-1;0.520543;1.18835;0;3.19795;0.638389;1.02432;0.623998;0.639175;0.62323;0.638389;0.00131627;1.81724;1.02432;246.735;3.19587;0.851693;319.587;85.1693;1.29736;2.54935;1.81766;1.29736;0.851693;0.532641;0.000742904;0.000760971;-1.95252e-05;-2e-05;0.000798663;1.10263;1.02432;246.206;0.00380485;-0.816949;0.380485;-81.6949;1.37219;0.595367;1.10151;1.37219;-0.816949;0.00195292;
55.0878;-1;-1.12042;0.654046;0;3.19794;0.638477;1.0243;0.624051;0.639218;0.623328;0.638477;0.00131627;1.81724;1.0243;248.19;3.19609;0.851511;319.609;85.1511;1.29735;2.54948;1.81767;1.29735;0.851511;0.532702;0.000698846;0.000715829;-1.95255e-05;-2e-05;0.000798663;1.10263;1.0243;247.662;0.00357915;-0.816782;0.357915;-81.6782;1.3722;0.595241;1.10159;1.3722;-0.816782;0.00185986;
55.183;-1;-1.27179;-0.256294;0;3.19794;0.63852;1.0243;0.624076;0.639239;0.623374;0.63852;0.00131627;1.81724;1.0243;248.917;3.19619;0.851423;319.619;85.1423;1.29735;2.54954;1.81767;1.29735;0.851423;0.532732;0.000677637;0.000694099;-1.95257e-05;-2e-05;0.000798663;1.10263;1.02429;248.389;0.00347049;-0.816701;0.347049;-81.6701;1.37221;0.595179;1.10163;1.37221;-0.816701;0.00181472;
55.3736;-1;0.106026;-1.29301;0;3.19792;0.638601;1.02428;0.624124;0.639278;0.623463;0.638601;0.00131627;1.81724;1.02428;250.371;3.19639;0.851253;319.639;85.1253;1.29735;2.54966;1.81768;1.29735;0.851253;0.532789;0.000636773;0.000652232;-1.9526e-05;-2e-05;0.000798663;1.10263;1.02428;249.842;0.00326116;-0.816544;0.326116;-81.6544;1.37221;0.595061;1.1017;1.37221;-0.816544;0.00172713;
55.4688;-1;0.938159;-0.896086;0;3.19791;0.63864;1.02427;0.624147;0.639297;0.623506;0.63864;0.00131627;1.81724;1.02427;251.098;3.19648;0.85117;319.648;85.117;1.29735;2.54971;1.81768;1.29735;0.85117;0.532817;0.00061711;0.000632087;-1.95261e-05;-2e-05;0.000798663;1.10263;1.02427;250.569;0.00316044;-0.816468;0.316044;-81.6468;1.37222;0.595004;1.10174;1.37222;-0.816468;0.00168467;
55.6594;-1;1.00066;0.825705;0;3.1979;0.638714;1.02426;0.624191;0.639332;0.623587;0.638714;0.00131627;1.81724;1.02426;252.55;3.19666;0.851009;319.666;85.1009;1.29734;2.54982;1.81768;1.29734;0.851009;0.532871;0.000579244;0.000593294;-1.95264e-05;-2e-05;0.000798663;1.10263;1.02425;252.021;0.00296647;-0.81632;0.296647;-81.632;1.37222;0.594893;1.1018;1.37222;-0.81632;0.00160231;
55.7546;-1;0.200345;1.28178;0;3.19789;0.638749;1.02425;0.624211;0.639348;0.623626;0.638749;0.00131627;1.81724;1.02425;253.276;3.19674;0.850931;319.674;85.0931;1.29734;2.54987;1.81769;1.29734;0.850931;0.532896;0.000561034;0.000574638;-1.95265e-05;-2e-05;0.000798663;1.10263;1.02425;252.747;0.00287319;-0.816248;0.287319;-81.6248;1.37223;0.594839;1.10183;1.37223;-0.816248;0.00156241;
55.9452;-1;-1.24868;0.351978;0;3.19787;0.638817;1.02424;0.62425;0.63938;0.623701;0.638817;0.00131627;1.81724;1.02424;254.727;3.1969;0.85078;319.69;85.078;1.29734;2.54997;1.81769;1.29734;0.85078;0.532946;0.00052598;0.000538727;-1.95268e-05;-2e-05;0.000798663;1.10263;1.02423;254.198;0.00269363;-0.816109;0.269363;-81.6109;1.37223;0.594735;1.1019;1.37223;-0.816109;0.00148504;
56.0404;-1;-1.1679;-0.564874;0;3.19786;0.638849;1.02423;0.624269;0.639395;0.623736;0.638849;0.00131627;1.81724;1.02423;255.452;3.19697;0.850707;319.697;85.0707;1.29734;2.55001;1.81769;1.29734;0.850707;0.53297;0.00050913;0.000521466;-1.95269e-05;-2e-05;0.000798663;1.10263;1.02423;254.923;0.00260733;-0.816042;0.260733;-81.6042;1.37223;0.594685;1.10192;1.37223;-0.816042;0.00144757;
56.231;-1;0.419942;-1.22748;0;3.19783;0.638911;1.02422;0.624304;0.639423;0.623804;0.638911;0.00131627;1.81724;1.02422;256.902;3.19712;0.850565;319.712;85.0565;1.29733;2.5501;1.81769;1.29733;0.850565;0.533017;0.000476712;0.000488256;-1.95271e-05;-2e-05;0.000798663;1.10263;1.02422;256.373;0.00244128;-0.815912;0.244128;-81.5912;1.37224;0.594588;1.10198;1.37224;-0.815912;0.00137495;
56.3262;-1;1.12812;-0.640636;0;3.19782;0.63894;1.02421;0.62432;0.639436;0.623836;0.63894;0.00131627;1.81724;1.02421;257.627;3.19718;0.850497;319.718;85.0497;1.29733;2.55014;1.81769;1.29733;0.850497;0.533039;0.000461137;0.000472301;-1.95272e-05;-2e-05;0.000798663;1.10263;1.02421;257.098;0.00236151;-0.815849;0.236151;-81.5849;1.37224;0.594541;1.10201;1.37224;-0.815849;0.0013398;
56.5168;-1;0.773069;1.04183;0;3.19779;0.638996;1.0242;0.624352;0.639462;0.623897;0.638996;0.00131627;1.81724;1.0242;259.076;3.19731;0.850364;319.731;85.0364;1.29732;2.55022;1.81768;1.29732;0.850364;0.533082;0.000431186;0.00044162;-1.95275e-05;-2e-05;0.000798663;1.10263;1.0242;258.546;0.0022081;-0.815726;0.22081;-81.5726;1.37224;0.594451;1.10206;1.37224;-0.815726;0.00127171;
56.612;-1;-0.111191;1.29255;0;3.19778;0.639023;1.0242;0.624367;0.639473;0.623926;0.639023;0.00131627;1.81724;1.0242;259.8;3.19737;0.8503;319.737;85.03;1.29732;2.55026;1.81768;1.29732;0.8503;0.533103;0.000416804;0.000426888;-1.95276e-05;-2e-05;0.000798663;1.10263;1.02419;259.271;0.00213444;-0.815667;0.213444;-81.5667;1.37224;0.594407;1.10208;1.37224;-0.815667;0.00123876;
56.8025;-1;-1.29642;0.0480605;0;3.19775;0.639073;1.02419;0.624395;0.639496;0.623982;0.639073;0.00131627;1.81724;1.02419;261.248;3.19748;0.850175;319.748;85.0175;1.29731;2.55033;1.81768;1.29731;0.850175;0.533143;0.00038916;0.000398571;-1.95278e-05;-2e-05;0.000798663;1.10263;1.02418;260.718;0.00199286;-0.815552;0.199286;-81.5552;1.37224;0.594323;1.10213;1.37224;-0.815552;0.00117497;
56.8978;-1;-1.00328;-0.822465;0;3.19773;0.639098;1.02418;0.624408;0.639506;0.624009;0.639098;0.00131627;1.81724;1.02418;261.972;3.19753;0.850115;319.753;85.0115;1.29731;2.55036;1.81768;1.29731;0.850115;0.533163;0.000375893;0.000384981;-1.95278e-05;-2e-05;0.000798663;1.10263;1.02418;261.442;0.00192491;-0.815497;0.192491;-81.5497;1.37224;0.594282;1.10215;1.37224;-0.815497;0.00114411;
57.0883;-1;0.69235;-1.09711;0;3.1977;0.639144;1.02417;0.624433;0.639526;0.624059;0.639144;0.00131627;1.81724;1.02417;263.419;3.19763;0.849998;319.763;84.9998;1.2973;2.55042;1.81767;1.2973;0.849998;0.5332;0.000350405;0.000358875;-1.9528e-05;-2e-05;0.000798663;1.10263;1.02417;262.889;0.00179437;-0.81539;0.179437;-81.539;1.37224;0.594204;1.10219;1.37224;-0.81539;0.0010844;
57.1836;-1;1.24515;-0.364148;0;3.19768;0.639166;1.02417;0.624444;0.639535;0.624083;0.639166;0.00131627;1.81724;1.02417;264.142;3.19768;0.849942;319.768;84.9942;1.2973;2.55045;1.81767;1.2973;0.849942;0.533218;0.00033818;0.000346352;-1.95281e-05;-2e-05;0.000798663;1.10263;1.02417;263.612;0.00173176;-0.815338;0.173176;-81.5338;1.37224;0.594166;1.10221;1.37224;-0.815338;0.00105553;
57.3741;-1;0.51597;1.19027;0;3.19765;0.639207;1.02416;0.624466;0.639553;0.624129;0.639207;0.00131627;1.81724;1.02416;265.589;3.19776;0.849833;319.776;84.9833;1.2973;2.55051;1.81767;1.2973;0.849833;0.533252;0.000314705;0.000322308;-1.95283e-05;-2e-05;0.000798663;1.10263;1.02416;265.059;0.00161154;-0.815237;0.161154;-81.5237;1.37224;0.594093;1.10225;1.37224;-0.815237;0.000999686;
57.4694;-1;-0.400585;1.2339;0;3.19764;0.639227;1.02415;0.624477;0.639561;0.624151;0.639227;0.00131627;1.81724;1.02415;266.312;3.1978;0.849781;319.78;84.9781;1.29729;2.55054;1.81766;1.29729;0.849781;0.533269;0.000303451;0.000310781;-1.95283e-05;-2e-05;0.000798663;1.10263;1.02415;265.782;0.0015539;-0.815189;0.15539;-81.5189;1.37224;0.594058;1.10227;1.37224;-0.815189;0.000972701;
57.6599;-1;-1.27426;-0.243333;0;3.1976;0.639264;1.02415;0.624496;0.639576;0.624192;0.639264;0.00131627;1.81724;1.02415;267.757;3.19788;0.849679;319.788;84.9679;1.29728;2.55059;1.81766;1.29728;0.849679;0.533301;0.000281854;0.00028866;-1.95285e-05;-2e-05;0.000798663;1.10263;1.02415;267.227;0.0014433;-0.815095;0.14433;-81.5095;1.37224;0.59399;1.1023;1.37224;-0.815095;0.00092052;
57.7552;-1;-0.794862;-1.02525;0;3.19758;0.639282;1.02414;0.624506;0.639583;0.624212;0.639282;0.00131627;1.81724;1.02414;268.48;3.19792;0.84963;319.792;84.963;1.29728;2.55061;1.81765;1.29728;0.84963;0.533316;0.000271506;0.000278061;-1.95285e-05;-2e-05;0.000798663;1.10263;1.02414;267.95;0.00139031;-0.81505;0.139031;-81.505;1.37224;0.593957;1.10232;1.37224;-0.81505;0.000895316;
57.9457;-1;0.91735;-0.917273;0;3.19755;0.639316;1.02414;0.624523;0.639597;0.624249;0.639316;0.00131627;1.81724;1.02414;269.925;3.19798;0.849535;319.798;84.9535;1.29727;2.55065;1.81765;1.29727;0.849535;0.533346;0.000251659;0.000257733;-1.95287e-05;-2e-05;0.000798663;1.10263;1.02414;269.395;0.00128866;-0.814962;0.128866;-81.4962;1.37224;0.593894;1.10235;1.37224;-0.814962;0.000846601;
58.041;-1;1.29469;-0.0817275;0;3.19753;0.639332;1.02413;0.624531;0.639603;0.624266;0.639332;0.00131627;1.81724;1.02413;270.647;3.19801;0.849489;319.801;84.9489;1.29727;2.55068;1.81764;1.29727;0.849489;0.53336;0.000242155;0.000247999;-1.95287e-05;-2e-05;0.000798663;1.10263;1.02413;270.117;0.00123999;-0.81492;0.123999;-81.492;1.37224;0.593863;1.10236;1.37224;-0.81492;0.000823082;
58.2315;-1;0.244341;1.27405;0;3.1975;0.639363;1.02413;0.624546;0.639615;0.6243;0.639363;0.00131627;1.81724;1.02413;272.092;3.19807;0.8494;319.807;84.94;1.29726;2.55071;1.81763;1.29726;0.8494;0.533388;0.000223936;0.000229339;-1.95288e-05;-2e-05;0.000798663;1.10263;1.02413;271.561;0.00114669;-0.814838;0.114669;-81.4838;1.37223;0.593805;1.10239;1.37223;-0.814838;0.000777643;
58.3268;-1;-0.658672;1.1176;0;3.19748;0.639377;1.02412;0.624553;0.63962;0.624316;0.639377;0.00131627;1.81724;1.02412;272.814;3.1981;0.849358;319.81;84.9358;1.29726;2.55073;1.81763;1.29726;0.849358;0.533401;0.000215217;0.000220409;-1.95289e-05;-2e-05;0.000798663;1.10263;1.02412;272.283;0.00110204;-0.814798;0.110204;-81.4798;1.37223;0.593776;1.10241;1.37223;-0.814798;0.000755716;
58.5173;-1;-1.192;-0.511861;0;3.19745;0.639404;1.02412;0.624566;0.63963;0.624346;0.639404;0.00131627;1.81724;1.02412;274.258;3.19815;0.849275;319.815;84.9275;1.29725;2.55077;1.81762;1.29725;0.849275;0.533426;0.000198513;0.000203301;-1.9529e-05;-2e-05;0.000798663;1.10263;1.02412;273.727;0.00101651;-0.814722;0.101651;-81.4722;1.37223;0.593722;1.10243;1.37223;-0.814722;0.00071337;
58.6126;-1;-0.556532;-1.17181;0;3.19743;0.639417;1.02412;0.624572;0.639635;0.62436;0.639417;0.00131627;1.81724;1.02412;274.979;3.19817;0.849235;319.817;84.9235;1.29725;2.55079;1.81762;1.29725;0.849235;0.533438;0.000190524;0.000195119;-1.9529e-05;-2e-05;0.000798663;1.10263;1.02412;274.449;0.000975595;-0.814686;0.0975595;-81.4686;1.37223;0.593696;1.10244;1.37223;-0.814686;0.000692944;
58.8031;-1;1.09158;-0.700924;0;3.19739;0.639442;1.02411;0.624584;0.639643;0.624387;0.639442;0.00131627;1.81724;1.02411;276.423;3.19822;0.849158;319.822;84.9158;1.29724;2.55082;1.81761;1.29724;0.849158;0.533462;0.000175228;0.000179453;-1.95291e-05;-2e-05;0.000798663;1.10263;1.02411;275.892;0.000897267;-0.814615;0.0897267;-81.4615;1.37223;0.593645;1.10247;1.37223;-0.814615;0.000653515;
58.8984;-1;1.28252;0.194838;0;3.19738;0.639453;1.02411;0.624589;0.639647;0.624399;0.639453;0.00131627;1.81724;1.02411;277.144;3.19824;0.849121;319.824;84.9121;1.29724;2.55083;1.81761;1.29724;0.849121;0.533473;0.000167917;0.000171966;-1.95292e-05;-2e-05;0.000798663;1.10263;1.02411;276.614;0.000859828;-0.81458;0.0859828;-81.458;1.37222;0.593621;1.10248;1.37222;-0.81458;0.000634504;
59.0889;-1;-0.0297458;1.29689;0;3.19734;0.639475;1.02411;0.624599;0.639655;0.624423;0.639475;0.00131627;1.81724;1.02411;278.587;3.19827;0.84905;319.827;84.905;1.29723;2.55086;1.8176;1.29723;0.84905;0.533495;0.000153928;0.000157639;-1.95293e-05;-2e-05;0.000798663;1.10263;1.0241;278.057;0.000788193;-0.814514;0.0788193;-81.4514;1.37222;0.593574;1.1025;1.37222;-0.814514;0.000597824;
59.1842;-1;-0.878833;0.954177;0;3.19732;0.639485;1.0241;0.624603;0.639658;0.624434;0.639485;0.00131627;1.81724;1.0241;279.309;3.19829;0.849016;319.829;84.9016;1.29723;2.55087;1.81759;1.29723;0.849016;0.533505;0.000147246;0.000150795;-1.95293e-05;-2e-05;0.000798663;1.10263;1.0241;278.778;0.000753977;-0.814483;0.0753977;-81.4483;1.37222;0.593552;1.10251;1.37222;-0.814483;0.000580147;
59.3747;-1;-1.0587;-0.749626;0;3.19729;0.639505;1.0241;0.624612;0.639664;0.624456;0.639505;0.00131627;1.81724;1.0241;280.751;3.19832;0.848949;319.832;84.8949;1.29722;2.55089;1.81758;1.29722;0.848949;0.533525;0.000134469;0.00013771;-1.95294e-05;-2e-05;0.000798663;1.10263;1.0241;280.22;0.000688549;-0.814421;0.0688549;-81.4421;1.37221;0.593509;1.10252;1.37221;-0.814421;0.000546054;
59.47;-1;-0.300114;-1.26202;0;3.19727;0.639514;1.0241;0.624616;0.639667;0.624466;0.639514;0.00131627;1.81724;1.0241;281.473;3.19834;0.848917;319.834;84.8917;1.29722;2.5509;1.81758;1.29722;0.848917;0.533534;0.000128371;0.000131464;-1.95294e-05;-2e-05;0.000798663;1.10263;1.0241;280.942;0.00065732;-0.814392;0.065732;-81.4392;1.37221;0.593488;1.10253;1.37221;-0.814392;0.000529631;
59.6605;-1;1.21314;-0.459395;0;3.19724;0.639531;1.02409;0.624623;0.639672;0.624485;0.639531;0.00131627;1.81724;1.02409;282.915;3.19836;0.848856;319.836;84.8856;1.29721;2.55093;1.81757;1.29721;0.848856;0.533553;0.000116717;0.000119529;-1.95295e-05;-2e-05;0.000798663;1.10263;1.02409;282.384;0.000597645;-0.814335;0.0597645;-81.4335;1.37221;0.593448;1.10255;1.37221;-0.814335;0.000497971;
59.7558;-1;1.21448;0.455836;0;3.19722;0.639539;1.02409;0.624626;0.639675;0.624493;0.639539;0.00131627;1.81724;1.02409;283.636;3.19837;0.848826;319.837;84.8826;1.29721;2.55093;1.81757;1.29721;0.848826;0.533561;0.000111158;0.000113836;-1.95295e-05;-2e-05;0.000798663;1.10263;1.02409;283.105;0.000569182;-0.814307;0.0569182;-81.4307;1.37221;0.593429;1.10256;1.37221;-0.814307;0.000482727;
59.9463;-1;-0.296046;1.26297;0;3.19719;0.639554;1.02409;0.624632;0.639679;0.62451;0.639554;0.00131627;1.81724;1.02409;285.078;3.19839;0.848769;319.839;84.8769;1.2972;2.55095;1.81756;1.2972;0.848769;0.533578;0.000100544;0.000102966;-1.95296e-05;-2e-05;0.000798663;1.10263;1.02409;284.547;0.000514831;-0.814255;0.0514831;-81.4255;1.3722;0.593392;1.10257;1.3722;-0.814255;0.000453354;
60.0416;-1;-1.05604;0.753322;0;3.19717;0.639561;1.02409;0.624635;0.639681;0.624518;0.639561;0.00131627;1.81724;1.02409;285.799;3.1984;0.848742;319.84;84.8742;1.2972;2.55096;1.81755;1.2972;0.848742;0.533586;9.54856e-05;9.77855e-05;-1.95296e-05;-2e-05;0.000798663;1.10263;1.02409;285.268;0.000488928;-0.814229;0.0488928;-81.4229;1.3722;0.593375;1.10258;1.3722;-0.814229;0.000439218;
60.2321;-1;-0.882978;-0.950292;0;3.19714;0.639574;1.02409;0.62464;0.639684;0.624533;0.639574;0.00131627;1.81724;1.02409;287.241;3.19842;0.848689;319.842;84.8689;1.29719;2.55098;1.81754;1.29719;0.848689;0.533602;8.58331e-05;8.79003e-05;-1.95296e-05;-2e-05;0.000798663;1.10263;1.02408;286.709;0.000439501;-0.81418;0.0439501;-81.418;1.3722;0.593341;1.10259;1.3722;-0.81418;0.00041199;
60.3274;-1;-0.0361776;-1.29668;0;3.19713;0.639581;1.02408;0.624642;0.639686;0.624539;0.639581;0.00131627;1.81724;1.02408;287.961;3.19843;0.848663;319.843;84.8663;1.29719;2.55098;1.81754;1.29719;0.848663;0.533609;8.12363e-05;8.31927e-05;-1.95297e-05;-2e-05;0.000798663;1.10263;1.02408;287.43;0.000415964;-0.814157;0.0415964;-81.4157;1.37219;0.593324;1.1026;1.37219;-0.814157;0.000398893;
60.5179;-1;1.28119;-0.203062;0;3.19709;0.639592;1.02408;0.624646;0.639688;0.624552;0.639592;0.00131627;1.81724;1.02408;289.403;3.19844;0.848614;319.844;84.8614;1.29718;2.55099;1.81753;1.29718;0.848614;0.533623;7.24722e-05;7.42174e-05;-1.95297e-05;-2e-05;0.000798663;1.10263;1.02408;288.872;0.000371086;-0.814111;0.0371086;-81.4111;1.37219;0.593293;1.10261;1.37219;-0.814111;0.000373678;
60.6132;-1;1.09661;0.692899;0;3.19708;0.639598;1.02408;0.624648;0.639689;0.624558;0.639598;0.00131627;1.81724;1.02408;290.124;3.19845;0.848591;319.845;84.8591;1.29718;2.551;1.81753;1.29718;0.848591;0.53363;6.83019e-05;6.99466e-05;-1.95297e-05;-2e-05;0.000798663;1.10263;1.02408;289.592;0.000349733;-0.81409;0.0349733;-81.409;1.37219;0.593278;1.10261;1.37219;-0.81409;0.000361555;
60.8037;-1;-0.545492;1.1769;0;3.19705;0.639608;1.02408;0.624651;0.639691;0.624569;0.639608;0.00131627;1.81724;1.02408;291.565;3.19846;0.848545;319.846;84.8545;1.29717;2.55101;1.81752;1.29717;0.848545;0.533643;6.03575e-05;6.18108e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;291.034;0.000309054;-0.814048;0.0309054;-81.4048;1.37218;0.593249;1.10262;1.37218;-0.814048;0.000338226;
60.8989;-1;-1.18645;0.524389;0;3.19703;0.639613;1.02408;0.624652;0.639692;0.624575;0.639613;0.00131627;1.81724;1.02408;292.286;3.19846;0.848524;319.846;84.8524;1.29717;2.55102;1.81751;1.29717;0.848524;0.533649;5.65808e-05;5.79431e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;291.754;0.000289715;-0.814028;0.0289715;-81.4028;1.37218;0.593236;1.10263;1.37218;-0.814028;0.000327015;
61.0895;-1;-0.673387;-1.10869;0;3.197;0.639622;1.02408;0.624655;0.639694;0.624584;0.639622;0.00131627;1.81724;1.02408;293.727;3.19847;0.848482;319.847;84.8482;1.29716;2.55102;1.81751;1.29716;0.848482;0.533661;4.93922e-05;5.05814e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02408;293.195;0.000252907;-0.813989;0.0252907;-81.3989;1.37218;0.593209;1.10263;1.37218;-0.813989;0.000305451;
