time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
55.1086;-1;-1.39134;-0.263579;0;3.81009;0.660193;0.761151;0.659194;0.76;0.00131627;1.81724;1.15292;958.965;3.80576;0.825729;380.576;82.5729;1.41609;2.75004;1.81285;1.41609;0.825729;0.591978;0.000988619;0.0011398;-1.73472e-05;-2e-05;0.000798663;1.10263;1.15293;958.374;0.00569902;-0.798317;0.569902;-79.8317;1.50964;0.528825;1.09806;1.50964;-0.798317;-0.000785034;
55.1487;-1;0.731366;-1.21265;0;3.81027;0.660212;0.761169;0.659197;0.76;0.00131627;1.81724;1.15292;960.891;3.80585;0.825764;380.585;82.5764;1.41612;2.75004;1.81288;1.41612;0.825764;0.591967;0.00100433;0.00115791;-1.73472e-05;-2e-05;0.000798663;1.10263;1.15292;960.3;0.00578957;-0.798351;0.578957;-79.8351;1.50968;0.528835;1.0981;1.50968;-0.798351;-0.000747839;
55.1688;-1;1.41315;-0.0919338;0;3.81036;0.660221;0.761178;0.659199;0.76;0.00131627;1.81724;1.15291;961.854;3.80589;0.825781;380.589;82.5781;1.41614;2.75004;1.81289;1.41614;0.825781;0.591961;0.00101214;0.00116692;-1.73473e-05;-2e-05;0.000798663;1.10263;1.15292;961.264;0.0058346;-0.798368;0.58346;-79.8368;1.5097;0.52884;1.09811;1.5097;-0.798368;-0.000729329;
55.1788;-1;1.29503;0.573042;0;3.81041;0.660226;0.761183;0.659199;0.76;0.00131627;1.81724;1.15291;962.336;3.80591;0.82579;380.591;82.579;1.41615;2.75004;1.8129;1.41615;0.82579;0.591958;0.00101604;0.00117141;-1.73473e-05;-2e-05;0.000798663;1.10263;1.15292;961.745;0.00585706;-0.798376;0.585706;-79.8376;1.50971;0.528843;1.09812;1.50971;-0.798376;-0.000720095;
55.1989;-1;0.268989;1.39038;0;3.8105;0.660235;0.761192;0.659201;0.76;0.00131627;1.81724;1.15291;963.299;3.80596;0.825807;380.596;82.5807;1.41617;2.75005;1.81292;1.41617;0.825807;0.591953;0.00102379;0.00118034;-1.73473e-05;-2e-05;0.000798663;1.10263;1.15292;962.708;0.00590171;-0.798393;0.590171;-79.8393;1.50972;0.528848;1.09814;1.50972;-0.798393;-0.000701714;
55.2089;-1;-0.405559;1.35686;0;3.81054;0.660239;0.761196;0.659202;0.76;0.00131627;1.81724;1.15291;963.781;3.80598;0.825815;380.598;82.5815;1.41617;2.75005;1.81292;1.41617;0.825815;0.59195;0.00102765;0.0011848;-1.73474e-05;-2e-05;0.000798663;1.10263;1.15291;963.19;0.00592398;-0.798401;0.592398;-79.8401;1.50973;0.52885;1.09814;1.50973;-0.798401;-0.000692545;
55.2289;-1;-1.34551;0.441825;0;3.81063;0.660249;0.761205;0.659203;0.76;0.00131627;1.81724;1.15291;964.744;3.80603;0.825833;380.603;82.5833;1.41619;2.75005;1.81294;1.41619;0.825833;0.591945;0.00103534;0.00119365;-1.73474e-05;-2e-05;0.000798663;1.10263;1.15291;964.153;0.00596826;-0.798417;0.596826;-79.8417;1.50975;0.528855;1.09816;1.50975;-0.798417;-0.000674292;
55.2389;-1;-1.39714;-0.231573;0;3.81067;0.660253;0.76121;0.659204;0.76;0.00131627;1.81724;1.15291;965.225;3.80605;0.825841;380.605;82.5841;1.4162;2.75005;1.81295;1.4162;0.825841;0.591942;0.00103917;0.00119807;-1.73474e-05;-2e-05;0.000798663;1.10263;1.15291;964.634;0.00599034;-0.798426;0.599034;-79.8426;1.50976;0.528857;1.09817;1.50976;-0.798426;-0.000665187;
55.259;-1;-0.607691;-1.27921;0;3.81076;0.660262;0.761219;0.659205;0.76;0.00131627;1.81724;1.1529;966.188;3.80609;0.825858;380.609;82.5858;1.41621;2.75005;1.81296;1.41621;0.825858;0.591937;0.00104679;0.00120685;-1.73475e-05;-2e-05;0.000798663;1.10263;1.15291;965.598;0.00603425;-0.798442;0.603425;-79.8442;1.50978;0.528862;1.09818;1.50978;-0.798442;-0.000647062;
55.269;-1;0.0538458;-1.4152;0;3.81081;0.660267;0.761223;0.659206;0.76;0.00131627;1.81724;1.1529;966.67;3.80611;0.825867;380.611;82.5867;1.41622;2.75005;1.81297;1.41622;0.825867;0.591934;0.00105059;0.00121123;-1.73475e-05;-2e-05;0.000798663;1.10263;1.15291;966.079;0.00605615;-0.79845;0.605615;-79.845;1.50979;0.528865;1.09819;1.50979;-0.79845;-0.000638021;
55.2891;-1;1.19253;-0.76394;0;3.81089;0.660276;0.761232;0.659208;0.76;0.00131627;1.81724;1.1529;967.633;3.80616;0.825883;380.616;82.5883;1.41624;2.75005;1.81298;1.41624;0.825883;0.591929;0.00105815;0.00121994;-1.73475e-05;-2e-05;0.000798663;1.10263;1.1529;967.042;0.0060997;-0.798467;0.60997;-79.8467;1.5098;0.52887;1.09821;1.5098;-0.798467;-0.000620024;
55.3292;-1;0.301544;1.3838;0;3.81106;0.660294;0.761249;0.659211;0.76;0.00131627;1.81724;1.15289;969.559;3.80624;0.825917;380.624;82.5917;1.41627;2.75005;1.81301;1.41627;0.825917;0.591918;0.00107309;0.00123716;-1.73476e-05;-2e-05;0.000798663;1.10263;1.1529;968.968;0.00618581;-0.798499;0.618581;-79.8499;1.50984;0.528879;1.09824;1.50984;-0.798499;-0.000584364;
55.3492;-1;-0.963754;1.03781;0;3.81115;0.660303;0.761258;0.659212;0.76;0.00131627;1.81724;1.15289;970.522;3.80629;0.825933;380.629;82.5933;1.41629;2.75006;1.81303;1.41629;0.825933;0.591913;0.00108052;0.00124573;-1.73476e-05;-2e-05;0.000798663;1.10263;1.15289;969.931;0.00622863;-0.798515;0.622863;-79.8515;1.50986;0.528884;1.09825;1.50986;-0.798515;-0.000566618;
55.3893;-1;-0.638018;-1.26447;0;3.81132;0.660321;0.761275;0.659216;0.76;0.00131627;1.81724;1.15289;972.448;3.80637;0.825966;380.637;82.5966;1.41632;2.75006;1.81306;1.41632;0.825966;0.591903;0.00109521;0.00126266;-1.73477e-05;-2e-05;0.000798663;1.10263;1.15289;971.857;0.0063133;-0.798547;0.63133;-79.8547;1.50989;0.528894;1.09829;1.50989;-0.798547;-0.000531459;
55.4094;-1;0.673578;-1.24591;0;3.8114;0.66033;0.761283;0.659217;0.76;0.00131627;1.81724;1.15288;973.41;3.80641;0.825983;380.641;82.5983;1.41633;2.75006;1.81307;1.41633;0.825983;0.591897;0.00110252;0.00127108;-1.73478e-05;-2e-05;0.000798663;1.10263;1.15289;972.82;0.0063554;-0.798563;0.63554;-79.8563;1.50991;0.528899;1.0983;1.50991;-0.798563;-0.000513962;
55.4495;-1;0.934143;1.06464;0;3.81157;0.660348;0.7613;0.65922;0.76;0.00131627;1.81724;1.15288;975.336;3.8065;0.826015;380.65;82.6015;1.41637;2.75006;1.8131;1.41637;0.826015;0.591887;0.00111697;0.00128773;-1.73478e-05;-2e-05;0.000798663;1.10263;1.15288;974.746;0.00643865;-0.798595;0.643865;-79.8595;1.50994;0.528908;1.09833;1.50994;-0.798595;-0.000479296;
55.4695;-1;-0.340345;1.37488;0;3.81165;0.660357;0.761308;0.659222;0.76;0.00131627;1.81724;1.15287;976.299;3.80654;0.826031;380.654;82.6031;1.41638;2.75006;1.81311;1.41638;0.826031;0.591882;0.00112415;0.00129601;-1.73479e-05;-2e-05;0.000798663;1.10263;1.15288;975.709;0.00648005;-0.79861;0.648005;-79.861;1.50996;0.528913;1.09835;1.50996;-0.79861;-0.000462046;
55.5096;-1;-1.17098;-0.796879;0;3.81182;0.660374;0.761324;0.659225;0.76;0.00131627;1.81724;1.15287;978.225;3.80662;0.826063;380.662;82.6063;1.41641;2.75006;1.81314;1.41641;0.826063;0.591872;0.00113836;0.00131238;-1.7348e-05;-2e-05;0.000798663;1.10263;1.15287;977.634;0.00656189;-0.798641;0.656189;-79.8641;1.50999;0.528923;1.09838;1.50999;-0.798641;-0.000427869;
55.5297;-1;-0.0148028;-1.41635;0;3.8119;0.660383;0.761333;0.659227;0.76;0.00131627;1.81724;1.15287;979.188;3.80666;0.826079;380.666;82.6079;1.41643;2.75007;1.81316;1.41643;0.826079;0.591866;0.00114542;0.00132052;-1.7348e-05;-2e-05;0.000798663;1.10263;1.15287;978.597;0.00660258;-0.798657;0.660258;-79.8657;1.51001;0.528927;1.09839;1.51001;-0.798657;-0.000410861;
55.5697;-1;1.33332;0.478113;0;3.81206;0.6604;0.761349;0.65923;0.76;0.00131627;1.81724;1.15286;981.113;3.80674;0.826111;380.674;82.6111;1.41646;2.75007;1.81319;1.41646;0.826111;0.591856;0.00115938;0.00133661;-1.73481e-05;-2e-05;0.000798663;1.10263;1.15286;980.523;0.00668304;-0.798687;0.668304;-79.8687;1.51004;0.528937;1.09842;1.51004;-0.798687;-0.000377167;
55.5898;-1;0.369257;1.36749;0;3.81214;0.660409;0.761357;0.659232;0.76;0.00131627;1.81724;1.15286;982.076;3.80678;0.826127;380.678;82.6127;1.41647;2.75007;1.8132;1.41647;0.826127;0.591851;0.00116632;0.00134461;-1.73482e-05;-2e-05;0.000798663;1.10263;1.15286;981.486;0.00672304;-0.798703;0.672304;-79.8703;1.51006;0.528941;1.09844;1.51006;-0.798703;-0.000360401;
55.5998;-1;-0.305853;1.38306;0;3.81218;0.660413;0.761361;0.659233;0.76;0.00131627;1.81724;1.15286;982.557;3.8068;0.826134;380.68;82.6134;1.41648;2.75007;1.81321;1.41648;0.826134;0.591849;0.00116978;0.0013486;-1.73482e-05;-2e-05;0.000798663;1.10263;1.15286;981.967;0.00674298;-0.79871;0.674298;-79.871;1.51006;0.528944;1.09844;1.51006;-0.79871;-0.000352037;
55.6199;-1;-1.3099;0.539095;0;3.81226;0.660422;0.761369;0.659235;0.76;0.00131627;1.81724;1.15285;983.52;3.80684;0.82615;380.684;82.615;1.41649;2.75007;1.81322;1.41649;0.82615;0.591844;0.00117667;0.00135653;-1.73482e-05;-2e-05;0.000798663;1.10263;1.15286;982.93;0.00678263;-0.798725;0.678263;-79.8725;1.51008;0.528948;1.09846;1.51008;-0.798725;-0.00033539;
55.6299;-1;-1.41065;-0.128627;0;3.8123;0.660426;0.761373;0.659235;0.76;0.00131627;1.81724;1.15285;984.001;3.80686;0.826158;380.686;82.6158;1.4165;2.75007;1.81323;1.4165;0.826158;0.591841;0.0011801;0.00136048;-1.73482e-05;-2e-05;0.000798663;1.10263;1.15285;983.411;0.00680241;-0.798733;0.680241;-79.8733;1.51009;0.528951;1.09847;1.51009;-0.798733;-0.000327086;
55.6499;-1;-0.700349;-1.23127;0;3.81238;0.660435;0.761381;0.659237;0.76;0.00131627;1.81724;1.15285;984.964;3.8069;0.826173;380.69;82.6173;1.41652;2.75007;1.81324;1.41652;0.826173;0.591836;0.00118692;0.00136834;-1.73483e-05;-2e-05;0.000798663;1.10263;1.15285;984.374;0.00684172;-0.798748;0.684172;-79.8748;1.5101;0.528955;1.09848;1.5101;-0.798748;-0.000310558;
55.69;-1;1.39785;-0.229366;0;3.81253;0.660452;0.761396;0.659241;0.76;0.00131627;1.81724;1.15284;986.889;3.80698;0.826204;380.698;82.6204;1.41654;2.75007;1.81327;1.41654;0.826204;0.591826;0.00120041;0.00138389;-1.73484e-05;-2e-05;0.000798663;1.10263;1.15285;986.299;0.00691944;-0.798778;0.691944;-79.8778;1.51013;0.528964;1.09851;1.51013;-0.798778;-0.000277815;
55.7101;-1;0.986918;1.01618;0;3.81261;0.66046;0.761404;0.659242;0.76;0.00131627;1.81724;1.15284;987.852;3.80702;0.826219;380.702;82.6219;1.41656;2.75008;1.81328;1.41656;0.826219;0.591821;0.00120712;0.00139161;-1.73484e-05;-2e-05;0.000798663;1.10263;1.15284;987.262;0.00695807;-0.798792;0.695807;-79.8792;1.51015;0.528969;1.09853;1.51015;-0.798792;-0.000261522;
55.7502;-1;-1.29555;0.572937;0;3.81276;0.660477;0.761419;0.659246;0.76;0.00131627;1.81724;1.15283;989.777;3.8071;0.826249;380.71;82.6249;1.41659;2.75008;1.81331;1.41659;0.826249;0.591811;0.00122037;0.00140689;-1.73485e-05;-2e-05;0.000798663;1.10263;1.15284;989.187;0.00703445;-0.798822;0.703445;-79.8822;1.51018;0.528978;1.09856;1.51018;-0.798822;-0.000229246;
55.7702;-1;-1.21049;-0.735856;0;3.81284;0.660485;0.761427;0.659248;0.76;0.00131627;1.81724;1.15283;990.74;3.80713;0.826265;380.713;82.6265;1.4166;2.75008;1.81332;1.4166;0.826265;0.591807;0.00122696;0.00141448;-1.73486e-05;-2e-05;0.000798663;1.10263;1.15283;990.15;0.00707242;-0.798836;0.707242;-79.8836;1.5102;0.528983;1.09857;1.5102;-0.798836;-0.000213185;
55.8103;-1;1.11013;-0.880032;0;3.81299;0.660502;0.761442;0.659251;0.76;0.00131627;1.81724;1.15282;992.665;3.80721;0.826294;380.721;82.6294;1.41663;2.75008;1.81335;1.41663;0.826294;0.591797;0.00123999;0.00142949;-1.73487e-05;-2e-05;0.000798663;1.10263;1.15283;992.075;0.00714747;-0.798865;0.714747;-79.8865;1.51023;0.528992;1.0986;1.51023;-0.798865;-0.000181371;
55.8304;-1;1.35658;0.408121;0;3.81307;0.66051;0.761449;0.659253;0.76;0.00131627;1.81724;1.15282;993.627;3.80725;0.826309;380.725;82.6309;1.41664;2.75008;1.81336;1.41664;0.826309;0.591792;0.00124647;0.00143696;-1.73487e-05;-2e-05;0.000798663;1.10263;1.15282;993.037;0.00718478;-0.798879;0.718478;-79.8879;1.51024;0.528996;1.09861;1.51024;-0.798879;-0.00016554;
55.8705;-1;-0.853291;1.13086;0;3.81321;0.660527;0.761464;0.659257;0.76;0.00131627;1.81724;1.15281;995.552;3.80732;0.826339;380.732;82.6339;1.41667;2.75008;1.81339;1.41667;0.826339;0.591782;0.00125927;0.0014517;-1.73488e-05;-2e-05;0.000798663;1.10263;1.15282;994.962;0.00725852;-0.798908;0.725852;-79.8908;1.51027;0.529005;1.09864;1.51027;-0.798908;-0.000134183;
55.8905;-1;-1.41566;-0.0539278;0;3.81329;0.660535;0.761472;0.659259;0.76;0.00131627;1.81724;1.15281;996.515;3.80736;0.826353;380.736;82.6353;1.41668;2.75009;1.8134;1.41668;0.826353;0.591778;0.00126563;0.00145903;-1.73489e-05;-2e-05;0.000798663;1.10263;1.15281;995.925;0.00729517;-0.798922;0.729517;-79.8922;1.51029;0.529009;1.09866;1.51029;-0.798922;-0.000118579;
55.9306;-1;0.541404;-1.30918;0;3.81343;0.660551;0.761486;0.659262;0.76;0.00131627;1.81724;1.1528;998.44;3.80743;0.826382;380.743;82.6382;1.41671;2.75009;1.81343;1.41671;0.826382;0.591768;0.0012782;0.00147352;-1.7349e-05;-2e-05;0.000798663;1.10263;1.15281;997.85;0.00736762;-0.79895;0.736762;-79.895;1.51032;0.529018;1.09868;1.51032;-0.79895;-8.76729e-05;
55.9507;-1;1.38372;-0.304004;0;3.8135;0.66056;0.761493;0.659264;0.76;0.00131627;1.81724;1.1528;999.402;3.80747;0.826397;380.747;82.6397;1.41672;2.75009;1.81344;1.41672;0.826397;0.591763;0.00128446;0.00148073;-1.7349e-05;-2e-05;0.000798663;1.10263;1.1528;998.812;0.00740363;-0.798964;0.740363;-79.8964;1.51033;0.529023;1.0987;1.51033;-0.798964;-7.22946e-05;
55.9607;-1;1.3673;0.370962;0;3.81354;0.660564;0.761497;0.659265;0.76;0.00131627;1.81724;1.1528;999.883;3.80749;0.826404;380.749;82.6404;1.41673;2.75009;1.81345;1.41673;0.826404;0.591761;0.00128757;0.00148432;-1.7349e-05;-2e-05;0.000798663;1.10263;1.1528;999.293;0.00742158;-0.798971;0.742158;-79.8971;1.51034;0.529025;1.0987;1.51034;-0.798971;-6.46241e-05;
55.9807;-1;0.477126;1.33398;0;3.81361;0.660572;0.761504;0.659267;0.76;0.00131627;1.81724;1.1528;1000.85;3.80752;0.826418;380.752;82.6418;1.41674;2.75009;1.81346;1.41674;0.826418;0.591756;0.00129377;0.00149145;-1.73491e-05;-2e-05;0.000798663;1.10263;1.1528;1000.26;0.00745727;-0.798985;0.745727;-79.8985;1.51035;0.529029;1.09872;1.51035;-0.798985;-4.93573e-05;
55.9908;-1;-0.194457;1.40334;0;3.81365;0.660576;0.761508;0.659268;0.76;0.00131627;1.81724;1.15279;1001.33;3.80754;0.826425;380.754;82.6425;1.41675;2.75009;1.81347;1.41675;0.826425;0.591754;0.00129686;0.00149501;-1.73491e-05;-2e-05;0.000798663;1.10263;1.1528;1000.74;0.00747507;-0.798992;0.747507;-79.8992;1.51036;0.529031;1.09873;1.51036;-0.798992;-4.17425e-05;
56.0108;-1;-1.26265;0.642598;0;3.81372;0.660584;0.761515;0.65927;0.76;0.00131627;1.81724;1.15279;1002.29;3.80757;0.826439;380.757;82.6439;1.41676;2.75009;1.81348;1.41676;0.826439;0.591749;0.001303;0.00150209;-1.73492e-05;-2e-05;0.000798663;1.10263;1.15279;1001.7;0.00751044;-0.799006;0.751044;-79.9006;1.51037;0.529036;1.09874;1.51037;-0.799006;-2.65868e-05;
56.0208;-1;-1.41669;-0.0147369;0;3.81375;0.660588;0.761518;0.659271;0.76;0.00131627;1.81724;1.15279;1002.77;3.80759;0.826447;380.759;82.6447;1.41677;2.75009;1.81349;1.41677;0.826447;0.591747;0.00130606;0.00150562;-1.73492e-05;-2e-05;0.000798663;1.10263;1.15279;1002.18;0.00752808;-0.799013;0.752808;-79.9013;1.51038;0.529038;1.09875;1.51038;-0.799013;-1.90274e-05;
56.0409;-1;-0.797734;-1.17085;0;3.81382;0.660596;0.761525;0.659273;0.76;0.00131627;1.81724;1.15279;1003.73;3.80763;0.826461;380.763;82.6461;1.41678;2.75009;1.8135;1.41678;0.826461;0.591742;0.00131214;0.00151263;-1.73492e-05;-2e-05;0.000798663;1.10263;1.15279;1003.14;0.00756313;-0.799026;0.756313;-79.9026;1.51039;0.529042;1.09876;1.51039;-0.799026;-3.982e-06;
56.081;-1;1.37473;-0.342753;0;3.81396;0.660612;0.761539;0.659276;0.76;0.00131627;1.81724;1.15278;1005.66;3.8077;0.826489;380.77;82.6489;1.41681;2.7501;1.81353;1.41681;0.826489;0.591733;0.00132417;0.00152648;-1.73493e-05;-2e-05;0.000798663;1.10263;1.15278;1005.07;0.0076324;-0.799053;0.76324;-79.9053;1.51042;0.529051;1.09879;1.51042;-0.799053;2.58173e-05;
56.101;-1;1.06713;0.931996;0;3.81403;0.66062;0.761546;0.659278;0.76;0.00131627;1.81724;1.15278;1006.62;3.80773;0.826503;380.773;82.6503;1.41682;2.7501;1.81354;1.41682;0.826503;0.591728;0.00133015;0.00153337;-1.73494e-05;-2e-05;0.000798663;1.10263;1.15278;1006.03;0.00766684;-0.799067;0.766684;-79.9067;1.51044;0.529055;1.0988;1.51044;-0.799067;4.06442e-05;
56.1411;-1;-1.24389;0.678377;0;3.81417;0.660635;0.76156;0.659282;0.76;0.00131627;1.81724;1.15277;1008.54;3.8078;0.82653;380.78;82.653;1.41685;2.7501;1.81357;1.41685;0.82653;0.591719;0.00134196;0.00154697;-1.73495e-05;-2e-05;0.000798663;1.10263;1.15277;1007.95;0.00773487;-0.799093;0.773487;-79.9093;1.51046;0.529064;1.09883;1.51046;-0.799093;7.00098e-05;
56.1612;-1;-1.26775;-0.632696;0;3.81424;0.660643;0.761567;0.659284;0.76;0.00131627;1.81724;1.15277;1009.51;3.80783;0.826544;380.783;82.6544;1.41686;2.7501;1.81358;1.41686;0.826544;0.591714;0.00134783;0.00155374;-1.73495e-05;-2e-05;0.000798663;1.10263;1.15277;1008.92;0.00776868;-0.799107;0.776868;-79.9107;1.51048;0.529068;1.09884;1.51048;-0.799107;8.46207e-05;
56.2013;-1;1.03245;-0.970365;0;3.81437;0.660659;0.76158;0.659288;0.76;0.00131627;1.81724;1.15276;1011.43;3.8079;0.826571;380.79;82.6571;1.41688;2.7501;1.8136;1.41688;0.826571;0.591705;0.00135943;0.0015671;-1.73496e-05;-2e-05;0.000798663;1.10263;1.15276;1010.84;0.00783549;-0.799133;0.783549;-79.9133;1.5105;0.529076;1.09887;1.5105;-0.799133;0.000113558;
56.2213;-1;1.38644;0.29219;0;3.81444;0.660667;0.761587;0.65929;0.76;0.00131627;1.81724;1.15276;1012.39;3.80793;0.826584;380.793;82.6584;1.4169;2.7501;1.81362;1.4169;0.826584;0.591701;0.00136519;0.00157374;-1.73497e-05;-2e-05;0.000798663;1.10263;1.15276;1011.8;0.0078687;-0.799146;0.78687;-79.9146;1.51052;0.52908;1.09888;1.51052;-0.799146;0.000127955;
56.2614;-1;-0.753922;1.1997;0;3.81457;0.660682;0.7616;0.659294;0.76;0.00131627;1.81724;1.15275;1014.32;3.808;0.826611;380.8;82.6611;1.41692;2.75011;1.81364;1.41692;0.826611;0.591692;0.00137658;0.00158686;-1.73498e-05;-2e-05;0.000798663;1.10263;1.15275;1013.73;0.00793429;-0.799172;0.793429;-79.9172;1.51054;0.529089;1.09891;1.51054;-0.799172;0.000156468;
56.2815;-1;-1.41532;0.0675385;0;3.81463;0.66069;0.761606;0.659296;0.76;0.00131627;1.81724;1.15274;1015.28;3.80803;0.826625;380.803;82.6625;1.41693;2.75011;1.81365;1.41693;0.826625;0.591687;0.00138224;0.00159338;-1.73498e-05;-2e-05;0.000798663;1.10263;1.15275;1014.69;0.0079669;-0.799185;0.79669;-79.9185;1.51056;0.529093;1.09892;1.51056;-0.799185;0.000170654;
56.2915;-1;-1.28597;-0.594976;0;3.81467;0.660693;0.76161;0.659297;0.76;0.00131627;1.81724;1.15274;1015.76;3.80805;0.826631;380.805;82.6631;1.41694;2.75011;1.81366;1.41694;0.826631;0.591685;0.00138507;0.00159663;-1.73499e-05;-2e-05;0.000798663;1.10263;1.15275;1015.17;0.00798315;-0.799191;0.798315;-79.9191;1.51056;0.529095;1.09893;1.51056;-0.799191;0.00017773;
56.3115;-1;-0.247317;-1.3952;0;3.81473;0.660701;0.761616;0.659299;0.76;0.00131627;1.81724;1.15274;1016.72;3.80808;0.826644;380.808;82.6644;1.41695;2.75011;1.81367;1.41695;0.826644;0.591681;0.00139067;0.00160309;-1.73499e-05;-2e-05;0.000798663;1.10263;1.15274;1016.13;0.00801545;-0.799204;0.801545;-79.9204;1.51058;0.529099;1.09894;1.51058;-0.799204;0.000191811;
56.3216;-1;0.426265;-1.35132;0;3.81476;0.660705;0.761619;0.6593;0.76;0.00131627;1.81724;1.15274;1017.2;3.8081;0.826651;380.81;82.6651;1.41696;2.75011;1.81368;1.41696;0.826651;0.591678;0.00139347;0.00160631;-1.735e-05;-2e-05;0.000798663;1.10263;1.15274;1016.61;0.00803155;-0.79921;0.803155;-79.921;1.51058;0.529101;1.09895;1.51058;-0.79921;0.000198835;
56.3416;-1;1.35232;-0.423136;0;3.81483;0.660712;0.761626;0.659302;0.76;0.00131627;1.81724;1.15273;1018.16;3.80813;0.826664;380.813;82.6664;1.41697;2.75011;1.81369;1.41697;0.826664;0.591674;0.00139903;0.00161271;-1.735e-05;-2e-05;0.000798663;1.10263;1.15274;1017.57;0.00806356;-0.799223;0.806356;-79.9223;1.51059;0.529105;1.09896;1.51059;-0.799223;0.000212812;
56.3516;-1;1.39465;0.25053;0;3.81486;0.660716;0.761629;0.659303;0.76;0.00131627;1.81724;1.15273;1018.65;3.80815;0.826671;380.815;82.6671;1.41698;2.75011;1.8137;1.41698;0.826671;0.591672;0.0014018;0.0016159;-1.735e-05;-2e-05;0.000798663;1.10263;1.15274;1018.06;0.00807951;-0.799229;0.807951;-79.9229;1.5106;0.529107;1.09897;1.5106;-0.799229;0.000219783;
56.3717;-1;0.592122;1.28734;0;3.81492;0.660724;0.761635;0.659305;0.76;0.00131627;1.81724;1.15273;1019.61;3.80818;0.826684;380.818;82.6684;1.41699;2.75011;1.81371;1.41699;0.826684;0.591667;0.0014073;0.00162224;-1.73501e-05;-2e-05;0.000798663;1.10263;1.15273;1019.02;0.00811122;-0.799242;0.811122;-79.9242;1.51061;0.529112;1.09898;1.51061;-0.799242;0.000233657;
56.3817;-1;-0.0706313;1.41523;0;3.81495;0.660728;0.761639;0.659306;0.76;0.00131627;1.81724;1.15273;1020.09;3.80819;0.82669;380.819;82.669;1.41699;2.75011;1.81372;1.41699;0.82669;0.591665;0.00141005;0.0016254;-1.73501e-05;-2e-05;0.000798663;1.10263;1.15273;1019.5;0.00812702;-0.799248;0.812702;-79.9248;1.51062;0.529114;1.09899;1.51062;-0.799248;0.000240576;
56.4018;-1;-1.20131;0.751506;0;3.81502;0.660735;0.761645;0.659308;0.76;0.00131627;1.81724;1.15272;1021.05;3.80822;0.826703;380.822;82.6703;1.41701;2.75011;1.81373;1.41701;0.826703;0.591661;0.0014155;0.00163169;-1.73502e-05;-2e-05;0.000798663;1.10263;1.15273;1020.46;0.00815844;-0.799261;0.815844;-79.9261;1.51063;0.529118;1.099;1.51063;-0.799261;0.000254347;
